id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
42882,New York Room With A View,185978,Newyorkroomwithaview,Staten Island,St. George,40.64524,-74.08088,Private Room,0.2095808383233533,0.1,0.26391096979332274,2019-06-13,1.66,1,312
43957,Sunny Cozy Room In Brklyn Townhouse,177536,Tessa,Brooklyn,Bushwick,40.70641,-73.91765,Private Room,0.14970059880239522,0.1,0.07472178060413355,2019-06-19,0.94,1,37
44096,Room With A View,190409,Waundell,Bronx,Highbridge,40.83232,-73.93184,Private Room,0.11976047904191617,0.0,0.3481717011128776,2019-07-04,2.04,3,353
44161,Light+Open+Airy+Rustic+Modern Loft,193360,Young,Brooklyn,Williamsburg,40.71045,-73.9677,Entire Home/Apt,0.44910179640718567,0.1,0.30683624801271864,2016-07-06,1.78,1,177
44212,West Inn 2 - East Village,72062,Bruce,Manhattan,East Village,40.72518,-73.98034,Private Room,0.37425149700598803,0.0,0.13354531001589826,2019-06-23,0.78,4,310
44221,Financial District Luxury Loft,193722,Coral,Manhattan,Financial District,40.70666,-74.01374,Entire Home/Apt,0.5868263473053893,0.20000000000000004,0.1812400635930048,2019-06-20,1.06,1,0
44229,Brooklyn Victorian Style Suite.....,181376,Carol,Brooklyn,Fort Greene,40.69098,-73.97113,Private Room,0.3293413173652695,0.1,0.33863275039745633,2019-06-24,2.0,2,321
44288,Your Own Lovely West Village Studio,193637,Sara,Manhattan,West Village,40.73756,-74.00405,Entire Home/Apt,0.5089820359281437,0.20000000000000004,0.13672496025437203,2019-06-01,0.8,1,246
44506,Accommodations Galore#3. 1-5 Guests,126607,Laurine,Manhattan,Harlem,40.81526,-73.94791,Entire Home/Apt,0.4940119760479042,0.20000000000000004,0.12718600953895073,2019-05-26,0.75,3,231
45542,Clean And Cozy Harlem Apartment,202249,Campbell,Manhattan,Harlem,40.82374,-73.9373,Entire Home/Apt,0.29940119760479045,0.1,0.028616852146263912,2018-12-17,1.79,1,0
45556,"Fort Greene, Brooklyn: Center Bedroom",67778,Doug,Brooklyn,Fort Greene,40.68863,-73.97691,Private Room,0.19461077844311378,0.1,0.3275039745627981,2019-06-30,1.92,2,0
45936,Couldn'T Be Closer To Columbia Uni,867225,Rahul,Manhattan,Morningside Heights,40.80549,-73.95924,Private Room,0.2964071856287425,0.30000000000000004,0.19395866454689986,2019-05-14,1.18,2,233
45940,Bright Spacious Luxury Condo,204724,Miyoung,Brooklyn,Williamsburg,40.71627,-73.9587,Entire Home/Apt,0.5988023952095809,0.30000000000000004,0.05246422893481718,2019-04-08,0.58,1,1
46544,Park Slope Haven 15 Mins From Soho,8198,Monica,Brooklyn,Park Slope,40.67994,-73.97863,Entire Home/Apt,0.44910179640718567,0.4,0.08267090620031797,2019-06-05,0.5,1,18
46723,Safe  And Beautiful Accomodation,209460,Marylyn,Brooklyn,Bedford-Stuyvesant,40.67992,-73.9475,Private Room,0.2694610778443114,0.20000000000000004,0.20031796502384738,2019-05-19,1.17,4,343
46911,Large Room In Private Brownstone In Park Slope,210746,Kathleen R.,Brooklyn,Prospect Heights,40.67868,-73.97307,Private Room,0.3592814371257485,0.20000000000000004,0.08108108108108109,2019-06-24,0.48,3,250
47199,"New York City, 1 Bdrm.(Near Central Park & Metro)",212722,Teresa,Manhattan,Upper East Side,40.76834,-73.95334,Private Room,0.22455089820359284,0.20000000000000004,0.3163751987281399,2019-06-24,1.85,1,326
47370,Chelsea Studio Sublet 1 - 2 Months,214287,Alex,Manhattan,Chelsea,40.74031,-73.99999,Entire Home/Apt,0.37425149700598803,0.20000000000000004,0.004769475357710652,2015-07-17,0.03,1,0
47926,Lux Apt In Times Square New Building,218404,Claudia,Manhattan,Hell'S Kitchen,40.76307,-73.99665,Entire Home/Apt,0.8233532934131736,0.0,0.06518282988871224,2019-06-26,0.38,1,299
48719,Designer 1 Br Duplex W/ Terrace- Spectacular Views,221873,Shane,Manhattan,Lower East Side,40.71882,-73.98852,Entire Home/Apt,0.8952095808383234,0.1,0.17329093799682035,2019-06-15,1.04,1,207
50447,Lovely Apt & Garden;  Legal;  Best Area; Amenities,9744,Laurie,Brooklyn,South Slope,40.6693,-73.98804,Entire Home/Apt,0.4041916167664671,0.4,0.24006359300476948,2019-06-22,1.43,3,162
51485,Lower East Side $57~/Night,236655,Erina,Manhattan,Lower East Side,40.72319,-73.99201,Private Room,0.24850299401197606,0.0,0.45310015898251194,2019-06-22,2.69,1,7
51572,Prime Location In Manhattan,237329,Lee,Manhattan,Chelsea,40.74859,-73.99671,Private Room,0.36826347305389223,0.0,0.5961844197138315,2019-06-18,3.52,1,328
51850,( F) Excellent/Pvt Rm,27848,Jullett,Queens,Jamaica,40.67252,-73.76597,Private Room,0.16467065868263475,0.1,0.08267090620031797,2019-05-20,0.49,2,365
53137,"Quiet, Sunny Midtown Manhattan Apt.",240360,Marlaine,Manhattan,Hell'S Kitchen,40.76244,-73.99271,Entire Home/Apt,0.5838323353293413,0.4,0.015898251192368842,2019-07-01,1.01,1,0
53196,Big Room/Washer-Dryer/Wifi/Ac/Jmz,247432,Charlotte,Brooklyn,Bedford-Stuyvesant,40.69546,-73.93503,Private Room,0.23952095808383234,0.1,0.017488076311605726,2017-11-13,0.48,1,0
53470,Clean And Convenient 2Br Apartment,204539,Mark,Queens,Ridgewood,40.70234,-73.89816,Private Room,0.4191616766467066,0.6000000000000001,0.009538950715421305,2015-10-08,0.06,5,365
53477,3 Floors Of Luxury!,204539,Mark,Queens,Middle Village,40.71546,-73.87854,Entire Home/Apt,0.7934131736526947,0.6000000000000001,0.06041335453100159,2019-04-27,0.38,5,365
54158,The Institute—Heart Of Williamsburg,10889,Bob,Brooklyn,Williamsburg,40.7195,-73.95976,Entire Home/Apt,0.7455089820359282,0.1,0.5691573926868045,2019-06-20,3.44,2,164
54453,Midtown West - Large Alcove Studio,255583,Anka,Manhattan,Hell'S Kitchen,40.76548,-73.98474,Shared Room,0.31437125748503,0.5000000000000001,0.015898251192368842,2014-01-07,0.09,1,363
54508,Sml Rm In Pr Brst  Park Sl Great For Med/Students,210746,Kathleen R.,Brooklyn,Prospect Heights,40.6787,-73.97262,Private Room,0.29940119760479045,0.1,0.3593004769475358,2019-06-06,2.12,3,250
54544,City Room - Private Penthouse Apt.,256161,Wayne,Manhattan,Harlem,40.81035,-73.94598,Entire Home/Apt,0.36227544910179643,0.0,0.16534181240063595,2019-06-22,1.0,5,247
54626,Cozy Bedroom By Yankee Stadium,190409,Waundell,Bronx,Highbridge,40.83075,-73.93058,Private Room,0.1347305389221557,0.0,0.21939586645469,2019-06-30,1.45,3,323
54860,Great Apartment With Private Bathroom And Entrance,258164,Jenny,Manhattan,East Harlem,40.79958,-73.94275,Private Room,0.29940119760479045,0.4,0.32432432432432434,2019-06-23,1.92,1,192
55467,Private Garden Apt • New Renovation,260709,Paul,Brooklyn,Williamsburg,40.71625,-73.93845,Entire Home/Apt,0.4191616766467066,0.1,0.40222575516693165,2019-07-02,3.04,1,125
55498,Modern Comfort In Art Infused Landmark Brownstone,262138,Tami,Brooklyn,Bedford-Stuyvesant,40.6829,-73.93549,Private Room,0.2125748502994012,0.1,0.03656597774244833,2019-07-01,0.22,1,91
55668,"Noho/East Village, Private 1/2 Bath",88209,Jason,Manhattan,Noho,40.72773,-73.99134,Private Room,0.38922155688622756,0.1,0.18282988871224168,2018-12-05,1.17,1,75
55737,Sleek & Comfortable Soho Apt,263414,Pete,Manhattan,West Village,40.72861,-74.0049,Entire Home/Apt,0.595808383233533,0.4,0.20508744038155804,2019-05-19,1.22,1,286
55959,Spacious Williamsburg Share W/ Loft Bed,168525,Gus,Brooklyn,Williamsburg,40.70979,-73.95162,Private Room,0.2065868263473054,0.30000000000000004,0.13036565977742448,2019-06-10,1.13,2,60
55982,Cozy 2 Br In Sunny Fort Greene Apt,264928,Sally,Brooklyn,Fort Greene,40.68656,-73.97525,Private Room,0.2035928143712575,0.20000000000000004,0.05882352941176471,2018-12-31,0.35,1,0
56467,Cozy East Village Railroad 1 Bed!,267593,Leonardo,Manhattan,East Village,40.72752,-73.98432,Entire Home/Apt,0.38922155688622756,0.0,0.32432432432432434,2019-07-01,2.04,1,192
56525,1 Bedroom Loft W/ Private Roof Deck,268014,Alex,Brooklyn,Greenpoint,40.729,-73.95829,Entire Home/Apt,0.5838323353293413,0.1,0.109697933227345,2019-06-13,0.65,1,58
56859,City Room - Private & Comfy Bedroom,256161,Wayne,Manhattan,Harlem,40.81219,-73.94499,Private Room,0.19161676646706588,0.0,0.30524642289348175,2019-06-03,1.84,5,245
57166,Elegant Nyc Pad,272006,Vasili,Queens,Ditmars Steinway,40.77185,-73.90502,Entire Home/Apt,0.4191616766467066,0.1,0.02702702702702703,2019-06-17,0.16,1,292
57297,"Clean & Bright 1Br In Cobble Hill, Great Location!",199392,S.M.,Brooklyn,Cobble Hill,40.68926,-73.99386,Entire Home/Apt,0.4760479041916168,0.1,0.35294117647058826,2019-06-24,2.12,1,279
57468,"Modern, Large East Village Loft",239208,Ori,Manhattan,East Village,40.72821,-73.98701,Entire Home/Apt,0.565868263473054,0.20000000000000004,0.32591414944356123,2019-06-23,1.96,1,0
57618,"Great New Apt, Close To Everything",274557,Ana,Manhattan,Hell'S Kitchen,40.7672,-73.98508,Entire Home/Apt,0.7485029940119761,0.20000000000000004,0.1494435612082671,2019-06-09,0.96,1,3
57740,Quiet & Clean Retreat In The City,275459,I,Manhattan,East Village,40.73012,-73.99053,Entire Home/Apt,0.7155688622754491,0.20000000000000004,0.011128775834658189,2019-05-24,0.07,1,351
57754,Stylish Large Gramercy Loft!,275578,R,Manhattan,Flatiron District,40.7403,-73.98498,Entire Home/Apt,0.9131736526946108,0.1,0.17170111287758347,2019-06-30,1.09,1,201
57874,The Brownstone-Luxury 1 Bd Apt/Nyc,276291,Simon,Manhattan,Harlem,40.80931,-73.94343,Entire Home/Apt,0.4640718562874252,0.20000000000000004,0.35294117647058826,2019-06-26,2.1,2,232
58059,Private Room On Historic Sugar Hill,277379,Agnes,Manhattan,Harlem,40.8251,-73.94287,Private Room,0.17964071856287425,0.0,0.7281399046104929,2019-07-03,4.58,2,258
58062,South Slope Green,277394,Linda,Brooklyn,Windsor Terrace,40.6585,-73.98397,Private Room,0.4041916167664671,0.1,0.033386327503974564,2019-05-17,0.26,1,272
58467,"17 Flr. Manhattan Views, Nr. Subway",279797,Dave,Manhattan,Roosevelt Island,40.76193,-73.9501,Private Room,0.3592814371257485,0.6000000000000001,0.02702702702702703,2019-05-08,0.3,1,341
59014,"Spacious 1Br, Adorable Clean Quiet",282927,Drica,Manhattan,Lower East Side,40.72052,-73.98589,Entire Home/Apt,0.44910179640718567,0.20000000000000004,0.06518282988871224,2019-01-02,0.39,1,244
59642,Franklin St Flat In Trendy Greenpoint Brooklyn,274782,Betty,Brooklyn,Greenpoint,40.73401,-73.95967,Entire Home/Apt,0.4041916167664671,0.1,0.109697933227345,2019-05-19,0.67,1,12
59709,"Artistic, Cozy, And Spacious W/ Patio! Sleeps 5",186084,Ricardo & Ashlie,Manhattan,Chinatown,40.71756,-73.99503,Entire Home/Apt,0.7485029940119761,0.30000000000000004,0.028616852146263912,2019-07-01,0.18,2,265
60457,Spacious Greenwich Village Apt,99212,Jessica,Manhattan,Greenwich Village,40.73194,-73.99474,Entire Home/Apt,0.6736526946107785,0.4,0.015898251192368842,2019-05-11,0.1,1,91
60666,City Room - Private Luxury Suite,256161,Wayne,Manhattan,Harlem,40.8118,-73.94434,Private Room,0.2754491017964072,0.0,0.3004769475357711,2019-06-11,1.82,5,253
60673,Private Room/Bath Luxurious Harlem,249372,Cynthia,Manhattan,Harlem,40.81583,-73.94707,Private Room,0.5239520958083833,0.1,0.001589825119236884,2018-10-07,0.11,1,365
60680,The Gem Of The East Village,292630,Mich,Manhattan,East Village,40.72654,-73.98049,Entire Home/Apt,0.2964071856287425,0.1,0.20190779014308427,2019-06-20,1.22,1,320
60794,"Bright And Spacious, Garden Below!",293394,Rachel,Manhattan,Upper West Side,40.80021,-73.96071,Entire Home/Apt,0.5838323353293413,0.30000000000000004,0.006359300476947536,2017-08-25,0.04,1,0
60948,Accommodations Galore #2,126607,Laurine,Manhattan,East Harlem,40.80942,-73.93936,Entire Home/Apt,0.4191616766467066,0.20000000000000004,0.21462639109697934,2019-06-20,1.3,3,192
61167,Colorful Private One Bedroom Apt,295760,Greta,Manhattan,Little Italy,40.71961,-73.9954,Entire Home/Apt,0.4041916167664671,0.1,0.033386327503974564,2015-12-12,0.2,1,0
61492,Exclusive Room With Private Bath In  Les,297769,Tunji,Manhattan,Chinatown,40.71445,-73.9908,Private Room,0.3592814371257485,0.30000000000000004,0.2718600953895072,2019-06-23,1.8,2,353
62095,Bk Sweet Suite W/Kitchen&Fullbath,281764,Colette&Sean,Brooklyn,East Flatbush,40.64446,-73.9503,Entire Home/Apt,0.19461077844311378,0.20000000000000004,0.3783783783783784,2019-06-14,2.3,1,2
62430,Brownstone Sundrenched Beauty,197755,Sheila,Brooklyn,Bushwick,40.688,-73.9171,Entire Home/Apt,0.2964071856287425,0.20000000000000004,0.17647058823529413,2019-06-22,2.13,1,68
62452,A Special!! Private Room In Ny,303939,Lissette,Staten Island,Tompkinsville,40.63536,-74.08537,Private Room,0.10778443113772455,0.1,0.30683624801271864,2019-06-25,1.85,6,360
62461,B Nyc Staten Alternative...,303939,Lissette,Staten Island,Tompkinsville,40.63627,-74.08543,Private Room,0.11077844311377247,0.1,0.23370429252782196,2019-06-10,1.44,6,0
62787,C Private Room By The Ferry,303939,Lissette,Staten Island,Tompkinsville,40.63518,-74.08546,Private Room,0.11077844311377247,0.1,0.2813990461049285,2019-07-02,1.71,6,320
62891,Smallest House In The Village,306545,Olivia,Manhattan,East Village,40.72477,-73.98161,Entire Home/Apt,0.5239520958083833,0.20000000000000004,0.29411764705882354,2019-05-24,1.78,2,326
62903,Beautiful Modern Studio Apartment In Heart Of Nyc,306605,Daniel,Manhattan,Chelsea,40.74238,-73.99567,Entire Home/Apt,0.6137724550898204,0.8,0.0985691573926868,2019-06-21,0.7,2,76
62925,Beautiful Landmarked Duplex,306739,Maya,Brooklyn,Greenpoint,40.72945,-73.95511,Entire Home/Apt,0.8532934131736527,0.20000000000000004,0.1971383147853736,2019-06-16,1.22,3,279
63299,Brooklyn > Guest Room W/ Queen Bed In Williamsburg,308875,Scott,Brooklyn,Williamsburg,40.70763,-73.95177,Private Room,0.17664670658682635,0.1,0.287758346581876,2019-06-23,1.77,2,15
63320,D Private Che@P Room 2 Explore Nyc,303939,Lissette,Staten Island,Tompkinsville,40.63481,-74.08519,Private Room,0.10778443113772455,0.1,0.5294117647058824,2019-07-02,3.19,6,340
63360,Safe Cute Near Subway& Manhattan Ny Ny Retro Style,307962,Dennis & Naoko,Queens,Astoria,40.75384,-73.91433,Entire Home/Apt,0.2964071856287425,0.4,0.7011128775834659,2019-06-24,4.5,1,226
63546,Large And Cozy Private Bedroom,308652,Antonín,Brooklyn,Kensington,40.64106,-73.97426,Private Room,0.11676646706586827,0.0,0.07154213036565978,2019-05-16,0.46,2,365
63588,Ll3,295128,Carol Gloria,Bronx,Clason Point,40.81309,-73.85514,Private Room,0.2694610778443114,0.1,0.0,2019-06-23,0.72,7,349
63610,Dominique'S Ny Mini Efficiency* Wifi*Metro*Quiet,310670,Vie,Bronx,Eastchester,40.88057,-73.83572,Entire Home/Apt,0.31437125748503,0.1,0.06041335453100159,2019-06-27,0.5,13,365
63657,"Private, Large & Sunny Top Floor Apt  W/W&D",170510,Renée,Brooklyn,Bedford-Stuyvesant,40.68236,-73.94314,Entire Home/Apt,0.4041916167664671,0.1,0.3942766295707472,2019-06-25,2.39,2,11
63719,Bedroom1 For Rent 10Min From Manhan,311286,Helene,Brooklyn,Bedford-Stuyvesant,40.68503,-73.95385,Private Room,0.2095808383233533,0.20000000000000004,0.057233704292527825,2018-08-19,0.41,4,281
63913,"Hosting Your  Sunny, Spacious Nyc Room",312288,Paula,Manhattan,Inwood,40.86648,-73.9263,Private Room,0.22455089820359284,0.6000000000000001,0.0,2019-06-23,0.72,2,323
64015,Prime East Village 1 Bedroom,146944,David,Manhattan,East Village,40.72807,-73.98594,Entire Home/Apt,0.5988023952095809,0.20000000000000004,0.0,2019-06-23,0.72,1,0
64107,Brooklyn  Studio Apartment,313317,Niya,Brooklyn,Crown Heights,40.6778,-73.94339,Private Room,0.29940119760479045,0.20000000000000004,0.44356120826709067,2019-06-24,2.69,1,301
64277,Bedroom2 For Rent  10Min From Manh,311286,Helene,Brooklyn,Bedford-Stuyvesant,40.68317,-73.94701,Private Room,0.2095808383233533,0.30000000000000004,0.028616852146263912,2019-01-02,0.22,4,189
64314,Cozy Bedroom In Lovely Garden Apt,314256,Debbie,Brooklyn,Crown Heights,40.6761,-73.9529,Private Room,0.3293413173652695,0.5000000000000001,0.0794912559618442,2019-05-26,3.55,1,0
64365,Crown Heights Garden Apt.,314582,Anthony,Brooklyn,Crown Heights,40.67586,-73.95155,Private Room,0.17964071856287425,0.1,0.3608903020667727,2019-06-27,2.27,2,287
64837,Enjoy Downtown Nyc!!,46978,Edward,Manhattan,East Village,40.72321,-73.98157,Private Room,0.2035928143712575,0.1,0.32273449920508746,2019-06-23,1.96,2,86
65019,Charming Uws Treehouse Apt,317809,Claire,Manhattan,Upper West Side,40.77956,-73.98098,Entire Home/Apt,0.344311377245509,0.1,0.33386327503974567,2019-07-06,2.1,1,261
65268,Share A Home - $75 For 1 Bdrm/++ For 2 - Brooklyn,319092,Juhli,Brooklyn,Bedford-Stuyvesant,40.68276,-73.95264,Private Room,0.22455089820359284,0.4,0.10174880763116058,2019-01-05,0.67,1,68
65556,"Room In S3Rd/Bedford, Williamsburg",320422,Marlon,Brooklyn,Williamsburg,40.71368,-73.9626,Private Room,0.17964071856287425,0.20000000000000004,0.0,2019-06-23,0.72,1,0
65562,Charming East Village 2 (Or 1) Br,320450,Mary D,Manhattan,East Village,40.72956,-73.98158,Entire Home/Apt,0.3862275449101797,0.6000000000000001,0.007949125596184421,2019-01-03,0.15,1,231
65615,Farmhouse Apartment In Williamsburg,320761,Valerie,Brooklyn,Williamsburg,40.71069,-73.95175,Entire Home/Apt,0.38922155688622756,0.9,0.07790143084260732,2019-06-29,0.48,1,152
65660,Bright+Spacious Williamsburg Abode!,320538,Larissa,Brooklyn,Williamsburg,40.70863,-73.94641,Entire Home/Apt,0.2844311377245509,0.30000000000000004,0.2098569157392687,2019-07-07,1.27,1,46
65813,"Suite Sugar Hill, Harlem, Private Rm In Hosted Apt",321756,Eric,Manhattan,Harlem,40.82888,-73.94307,Private Room,0.22455089820359284,0.20000000000000004,0.031796502384737683,2019-01-02,0.26,1,364
65834,Beautiful 1 Bedroom Apt Park Slope,321934,Jessica,Brooklyn,Park Slope,40.67319,-73.97323,Entire Home/Apt,0.5239520958083833,0.1,0.017488076311605726,2013-05-02,0.11,1,246
66008,Charming Carroll Gardens Apt.,322884,Melissa,Brooklyn,Carroll Gardens,40.67846,-73.99443,Entire Home/Apt,0.5688622754491018,0.20000000000000004,0.08108108108108109,2019-07-01,0.57,1,288
66251,East Village Loft With Piano & Patio,324460,Samir,Manhattan,East Village,40.72681,-73.98534,Entire Home/Apt,0.6347305389221557,0.20000000000000004,0.10651828298887123,2019-06-25,1.31,1,51
66275,Lower East Side Magic Room,314941,Tony,Manhattan,Lower East Side,40.71904,-73.99392,Private Room,0.2844311377245509,0.0,0.17329093799682035,2019-06-23,1.11,3,364
66451,**Fantastic Williamsburg Apt**,325389,Luis Fernando,Brooklyn,Williamsburg,40.71031,-73.9583,Entire Home/Apt,0.4191616766467066,0.1,0.014308426073131956,2019-02-16,0.11,1,254
66718,West Harlem Home Base - Eco-Apt.,136227,Henning,Manhattan,Harlem,40.81322,-73.95306,Entire Home/Apt,0.4041916167664671,0.5000000000000001,0.2972972972972973,2019-06-23,1.87,1,189
66741,Charming Garden Apt In Park Slope,327673,Stefano,Brooklyn,Park Slope,40.67732,-73.98225,Entire Home/Apt,0.44910179640718567,0.1,0.34022257551669316,2019-06-23,2.08,2,263
66974,"Lovely, Modern, Garden Apartment",329436,Jana,Brooklyn,Gowanus,40.68076,-73.9896,Entire Home/Apt,0.5688622754491018,0.20000000000000004,0.109697933227345,2019-07-01,0.79,2,258
67397,Soha Comfort-By Nw Central Park!,332189,Elise,Manhattan,Morningside Heights,40.80393,-73.95838,Private Room,0.36526946107784436,0.20000000000000004,0.1478537360890302,2019-06-22,0.93,1,246
68099,Cozy Room In Upper West Side,323517,Deda,Manhattan,Upper West Side,40.80082,-73.9652,Private Room,0.3263473053892216,0.0,0.16534181240063595,2019-06-25,1.05,2,364
68403,The Cozy Brownstone Inn (Discount)!,240427,Naimah,Brooklyn,Bedford-Stuyvesant,40.683,-73.91981,Entire Home/Apt,0.43413173652694614,0.20000000000000004,0.20190779014308427,2019-06-24,1.25,2,72
68735,Prewar Penthouse W Private Terrace,342054,Violetta,Manhattan,Upper West Side,40.78971,-73.9729,Entire Home/Apt,0.5838323353293413,1.0,0.04769475357710652,2019-06-13,0.32,1,249
68765,Designer 2.5 Br Loft In Carroll Gardens By Subway,282655,Jenna,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire Home/Apt,0.7485029940119761,0.1,0.16852146263910972,2019-06-27,1.34,3,272
68900,Bright Beautiful Brooklyn,343250,Jason,Brooklyn,Greenpoint,40.73119,-73.95578,Private Room,0.37425149700598803,0.20000000000000004,0.009538950715421305,2016-11-13,0.1,1,325
